CO_MUNICIPIO_ESC,NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,CO_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
3515103.0,1987236.3320537428,2024.0,36091519.47984645,35.0,2.4452975047984644,1.0,1.0,3515854.0249520154,35.0,0.763915547024952,0.7946257197696737,0.7946257197696737,0.763915547024952,1420.4545454545455,1384.5343137254902,1396.5392156862745,1408.4545454545455,481.725,508.74436274509804,527.8752450980393,515.939393939394,0.33397312859884837,1.125,118.23529411764706,142.8921568627451,114.55882352941177,123.08823529411765,107.74509803921569,606.5196078431372
3515129.0,2204200.117647059,2024.0,35032815.0,35.0,2.0,1.0,1.0,3541406.0,35.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1420.375,1384.4375,1396.5625,1408.375,450.5,456.45,502.7,471.6,0.6470588235294118,1.3125,110.0,138.75,98.75,121.25,88.75,557.5
3515152.0,2501754.917910448,2024.0,35101450.91044776,35.0,3.3582089552238807,1.6791044776119404,1.0,3535525.3208955224,35.25373134328358,0.8283582089552238,0.8432835820895522,0.8432835820895522,0.8283582089552238,1420.5315315315315,1384.4144144144145,1396.4414414414414,1408.5315315315315,523.5315315315315,535.8495495495496,549.8144144144144,572.3468468468468,0.21641791044776118,1.1531531531531531,126.66666666666667,151.35135135135135,123.24324324324324,138.55855855855856,132.61261261261262,672.4324324324324
3515186.0,2184145.171171171,2024.0,35038683.2942943,35.0,2.27027027027027,1.3063063063063063,1.0,3484378.1591591593,34.68168168168168,0.5255255255255256,0.5795795795795796,0.5795795795795796,0.5255255255255256,1420.3657142857144,1384.3834196891191,1396.4145077720207,1408.3657142857144,507.19314285714285,518.039378238342,538.7725388601036,553.9291428571429,0.35735735735735735,1.0414507772020725,123.83419689119171,145.38860103626942,119.37823834196891,129.94818652849742,107.97927461139896,626.5284974093264
3515194.0,1890265.85,2024.0,35038076.0,35.0,2.0,1.0,1.0,3546405.0,35.0,0.55,0.6,0.6,0.55,1420.6363636363637,1384.4166666666667,1396.5,1408.6363636363637,484.6818181818182,488.51666666666665,499.05833333333334,501.87272727272733,0.0,1.1666666666666667,108.33333333333333,136.66666666666666,111.66666666666667,123.33333333333333,96.66666666666667,576.6666666666666
3515202.0,2216263.5897435895,2024.0,40153709.179487176,35.0,2.41025641025641,1.0,1.0,3515985.871794872,35.0,0.5128205128205128,0.5897435897435898,0.5897435897435898,0.5128205128205128,1420.65,1384.7619047619048,1396.5714285714287,1408.65,460.05,488.1190476190476,497.2666666666667,482.91999999999996,0.3333333333333333,1.3333333333333333,107.61904761904762,125.71428571428571,104.76190476190476,117.14285714285714,80.0,535.2380952380952
3515301.0,1473871.75,2024.0,35032608.0,35.0,2.0,1.0,1.0,3541776.9166666665,35.0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,1420.157894736842,1384.5263157894738,1396.3684210526317,1408.157894736842,447.88421052631577,453.33157894736837,489.68947368421055,495.33684210526314,0.25,1.1578947368421053,118.94736842105263,134.73684210526315,112.63157894736842,132.6315789473684,112.63157894736842,611.578947368421
3515350.0,1800786.3207547169,2024.0,40888073.60377359,35.0,2.0,1.2264150943396226,1.0,3544251.0,35.0,0.8113207547169812,0.8113207547169812,0.8113207547169812,0.8113207547169812,1420.4186046511627,1384.6046511627908,1396.5116279069769,1408.4186046511627,475.2093023255814,506.69302325581396,512.5441860465116,518.306976744186,0.6415094339622641,1.0,114.4186046511628,146.04651162790697,114.4186046511628,133.02325581395348,113.48837209302326,621.3953488372093
3515400.0,1502322.7336683418,2024.0,35047519.005025126,35.0,2.221105527638191,1.0,1.0,3556638.9346733666,35.18090452261306,0.7638190954773869,0.7738693467336684,0.7738693467336684,0.7638190954773869,1420.4342105263158,1384.551948051948,1396.4610389610389,1408.4342105263158,496.60921052631585,507.1623376623377,530.3175324675324,532.8282894736842,0.36683417085427134,1.1493506493506493,118.18181818181819,137.66233766233765,110.51948051948052,123.76623376623377,101.94805194805195,592.077922077922
3515509.0,1661044.7632027257,2024.0,36202160.95911414,35.0,2.504258943781942,1.0,1.0,3512228.8722316865,34.96592844974446,0.6882453151618398,0.727427597955707,0.727427597955707,0.6882453151618398,1420.5148514851485,1384.5388235294117,1396.5529411764705,1408.5148514851485,522.514603960396,529.7392941176471,540.1818823529411,572.7195544554455,0.35093696763202725,1.0941176470588236,132.04705882352943,163.2941176470588,134.7764705882353,149.88235294117646,143.1529411764706,723.1529411764706
3515608.0,2494888.7288135593,2024.0,35024831.0,35.0,2.0,1.0,1.0,3514526.745762712,35.0,0.3220338983050847,0.3898305084745763,0.3898305084745763,0.3220338983050847,1420.8947368421052,1384.4347826086957,1396.608695652174,1408.8947368421052,472.51578947368415,473.6565217391304,495.3652173913043,534.0368421052632,0.3050847457627119,1.2173913043478262,109.56521739130434,135.65217391304347,100.0,113.91304347826087,110.43478260869566,569.5652173913044
3515657.0,1962004.0,2024.0,35033522.0,35.0,2.0,1.0,1.0,3516705.0,35.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1420.7058823529412,1384.8235294117646,1396.8235294117646,1408.7058823529412,475.25882352941176,504.00588235294117,504.57058823529417,497.44117647058823,0.3333333333333333,1.0,114.11764705882354,150.58823529411765,117.6470588235294,122.3529411764706,105.88235294117646,610.5882352941177
3515707.0,2116164.567937439,2024.0,35634725.2170088,35.0,2.2346041055718473,1.0,1.0,3518830.8191593355,35.0019550342131,0.7468230694037146,0.7800586510263929,0.7800586510263929,0.7468230694037146,1420.475,1384.507556675063,1396.5352644836273,1408.475,474.6125,502.28010075566755,524.7224181360201,506.6953947368421,0.35288367546432065,1.1272040302267003,117.30478589420655,140.35264483627205,113.35012594458438,122.21662468513854,98.56423173803526,591.7884130982368
3515806.0,3254495.714285714,2024.0,60017780.0,35.0,2.0,1.0,1.0,3514403.0,35.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,1421.0,1384.75,1396.75,1409.0,502.06666666666666,487.875,500.5,636.1999999999999,0.5714285714285714,1.0,115.0,155.0,115.0,120.0,125.0,630.0
3515905.0,2773154.1428571427,2024.0,35030612.0,35.0,2.0,1.0,1.0,3557105.0,35.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,1420.5454545454545,1384.6363636363637,1396.6363636363637,1408.5454545454545,457.1181818181818,502.8,524.2454545454545,509.8454545454546,0.21428571428571427,1.0,121.81818181818181,145.45454545454547,110.9090909090909,125.45454545454545,98.18181818181819,601.8181818181819
3516002.0,2995954.1764705884,2024.0,35030910.0,35.0,2.0,1.0,1.0,3493618.7647058824,34.92156862745098,0.2549019607843137,0.29411764705882354,0.29411764705882354,0.2549019607843137,1421.0,1384.2666666666667,1396.2,1409.0,452.1923076923077,445.0933333333333,467.76666666666665,437.18461538461537,0.45098039215686275,1.0,114.66666666666667,128.0,102.66666666666667,104.0,76.0,525.3333333333334
3516101.0,1807992.1538461538,2024.0,35033091.0,35.0,2.0,1.0,1.0,3507569.5384615385,35.0,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.5384615384615384,1420.0,1384.25,1396.5,1408.0,460.2857142857143,511.9875,508.7125,461.40000000000003,0.3076923076923077,1.25,112.5,120.0,87.5,95.0,45.0,460.0
3516200.0,2124240.19086758,2024.0,35777134.59360731,35.0,2.550228310502283,1.0,1.0,3517683.59543379,35.01415525114155,0.7223744292237443,0.7625570776255708,0.7625570776255708,0.7223744292237443,1420.5018963337548,1384.5492196878752,1396.561224489796,1408.5037926675095,510.466814159292,532.1692677070828,544.8451980792316,564.786409608091,0.30547945205479454,1.0672268907563025,128.34333733493398,155.23409363745498,127.92316926770708,138.8715486194478,127.56302521008404,677.9351740696278
3516309.0,2188328.3853658536,2024.0,35662714.49674797,35.0,2.0308943089430893,1.0,1.0,3515628.33902439,34.989430894308946,0.6186991869918699,0.6479674796747967,0.6479674796747967,0.6186991869918699,1420.5505913272011,1384.5006305170239,1396.4766708701136,1408.5505913272011,469.450197109067,498.784867591425,521.1955863808322,491.3563731931669,0.44308943089430897,1.1374527112232031,112.08070617906684,136.14123581336696,107.59142496847414,115.40983606557377,91.12232030264818,562.3455233291298
3516408.0,2296483.1705426355,2024.0,35582427.18217054,35.0,2.131782945736434,1.0,1.0,3516481.065891473,34.99612403100775,0.687984496124031,0.7315891472868217,0.7315891472868217,0.687984496124031,1420.4422535211268,1384.4993342210387,1396.486018641811,1408.4422535211268,480.1007042253521,501.7940079893475,526.3603195739014,508.1938028169014,0.44089147286821706,1.0985352862849533,117.20372836218375,143.35552596537948,113.79494007989348,123.64846870838882,103.7017310252996,601.7043941411451
3516507.0,999946.5294117647,2024.0,35030211.0,35.0,2.0,1.0,1.0,3502804.0,35.0,1.0,1.0,1.0,1.0,1420.7058823529412,1384.5294117647059,1396.4117647058824,1408.7058823529412,510.6,528.3176470588235,540.2882352941176,568.4117647058823,0.0,1.0,128.23529411764707,158.8235294117647,123.52941176470588,136.47058823529412,120.0,667.0588235294117
3516606.0,1484420.6551724137,2024.0,35033534.0,35.0,2.0,1.0,1.0,3516705.0,35.0,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.7241379310344828,1420.5238095238096,1384.8095238095239,1396.952380952381,1408.5238095238096,440.23809523809524,454.65714285714284,482.35238095238094,454.1952380952381,0.6206896551724138,1.2380952380952381,106.66666666666667,132.38095238095238,102.85714285714286,111.42857142857143,80.95238095238095,534.2857142857143
3516705.0,2114166.0802469137,2024.0,35752411.5154321,35.0,2.4691358024691357,1.0,1.0,3517330.885802469,35.0,0.6481481481481481,0.7098765432098766,0.7098765432098766,0.6481481481481481,1420.4857142857143,1384.6304347826087,1396.5434782608695,1408.4857142857143,497.3438095238095,503.17304347826087,523.3152173913044,539.427619047619,0.4104938271604938,1.2260869565217392,120.43478260869566,145.3913043478261,117.30434782608695,129.47826086956522,113.1304347826087,625.7391304347826
3516804.0,1041469.9333333333,2024.0,35030659.0,35.0,2.0,1.0,1.0,3557105.0,35.0,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.7333333333333333,1420.8181818181818,1385.2307692307693,1396.7692307692307,1408.8181818181818,462.37272727272733,474.6,490.88461538461536,509.79090909090905,0.4,1.0,121.53846153846153,140.0,113.84615384615384,118.46153846153847,96.92307692307692,590.7692307692307
3516853.0,1178922.2083333333,2024.0,35021908.0,35.0,2.0,1.0,1.0,3503208.0,35.0,0.4583333333333333,0.5,0.5,0.4583333333333333,1420.2727272727273,1384.5833333333333,1396.6666666666667,1408.2727272727273,426.6363636363636,463.5416666666667,484.7916666666667,436.1545454545454,0.16666666666666666,1.0,116.66666666666667,135.0,111.66666666666667,110.0,93.33333333333333,566.6666666666666
3516903.0,2007923.0,2024.0,35030661.0,35.0,2.0,1.0,1.0,3505032.546875,35.0,0.640625,0.640625,0.640625,0.640625,1420.439024390244,1384.439024390244,1396.3902439024391,1408.439024390244,480.29024390243904,496.79024390243904,516.7463414634146,530.8658536585366,0.125,1.048780487804878,123.90243902439025,146.34146341463415,115.60975609756098,129.26829268292684,110.73170731707317,625.8536585365854
3517000.0,1777962.9310344828,2024.0,35026372.4137931,35.0,2.0,1.0,1.0,3527108.0,35.0,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,1420.3478260869565,1384.4782608695652,1396.7391304347825,1408.3478260869565,445.99130434782603,484.2739130434782,491.3739130434783,478.0,0.3103448275862069,1.1304347826086956,117.3913043478261,133.04347826086956,113.04347826086956,125.21739130434783,108.69565217391305,597.3913043478261
3517109.0,1867357.9285714286,2024.0,35030181.0,35.0,2.0,1.0,1.0,3506243.4285714286,35.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1420.8,1384.4,1396.0,1408.8,480.02,508.61,519.45,501.7,0.07142857142857142,1.0,120.0,126.0,106.0,116.0,70.0,538.0
3517208.0,2073651.5172413792,2024.0,35026347.0,35.0,2.0,1.0,1.0,3527108.0,35.0,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.4482758620689655,1420.7692307692307,1384.5714285714287,1396.642857142857,1408.7692307692307,450.2076923076923,469.2142857142857,493.4714285714286,477.9384615384615,0.3103448275862069,1.0,111.42857142857143,145.71428571428572,115.71428571428571,120.0,95.71428571428571,588.5714285714286
3517307.0,1832947.8181818181,2024.0,35026396.0,35.0,2.0,1.0,1.0,3528918.772727273,35.0,0.7045454545454546,0.7727272727272727,0.7727272727272727,0.7045454545454546,1420.483870967742,1384.764705882353,1396.6764705882354,1408.483870967742,453.0548387096774,467.54411764705884,486.4735294117647,487.21935483870965,0.20454545454545456,1.2941176470588236,103.52941176470588,128.23529411764707,94.11764705882354,106.47058823529412,81.76470588235294,514.1176470588235
3517406.0,1553099.8671328672,2024.0,35111373.52447552,35.0,2.6013986013986012,1.0,1.0,3514312.27972028,34.96853146853147,0.6118881118881119,0.6468531468531469,0.6468531468531469,0.6118881118881119,1420.5485714285714,1384.5135135135135,1396.5081081081082,1408.5485714285714,501.36,515.6351351351351,527.1427027027026,556.369142857143,0.4230769230769231,1.1243243243243244,124.97297297297297,148.32432432432432,124.75675675675676,135.56756756756758,117.62162162162163,651.2432432432432
3517505.0,2210783.720588235,2024.0,35028241.0,35.0,2.0,1.0,1.0,3549166.8235294116,35.0,0.5588235294117647,0.5882352941176471,0.5882352941176471,0.5588235294117647,1420.578947368421,1384.275,1396.325,1408.578947368421,489.50263157894733,509.4325,515.3875,519.6184210526316,0.38235294117647056,1.05,116.0,131.0,110.0,118.5,92.5,568.0
3517604.0,2538426.813084112,2024.0,39004521.86915888,35.0,2.0,1.644859813084112,1.0,3511082.551401869,35.0,0.42990654205607476,0.4672897196261682,0.4672897196261682,0.42990654205607476,1420.5217391304348,1384.52,1396.5,1408.5217391304348,468.1304347826087,486.096,510.49800000000005,487.09999999999997,0.35514018691588783,1.0,110.8,132.8,104.8,119.2,85.2,552.8
3517703.0,2579822.870689655,2024.0,35040283.6637931,35.0,2.2586206896551726,1.0,1.0,3528876.3448275863,35.0,0.5689655172413793,0.6379310344827587,0.6379310344827587,0.5689655172413793,1420.530303030303,1384.445945945946,1396.4864864864865,1408.530303030303,478.0545454545454,488.16621621621624,502.99729729729734,502.2939393939394,0.3448275862068966,1.2297297297297298,108.64864864864865,132.16216216216216,104.86486486486487,114.5945945945946,96.48648648648648,556.7567567567568
3517802.0,1531747.350877193,2024.0,35180883.368421055,35.0,2.3859649122807016,1.0,1.0,3515364.6315789474,35.0,0.9298245614035088,0.9473684210526315,0.9473684210526315,0.9298245614035088,1420.5849056603774,1384.4444444444443,1396.388888888889,1408.5849056603774,501.07169811320756,509.4388888888889,525.0796296296296,548.5433962264151,0.2631578947368421,1.2037037037037037,128.5185185185185,147.40740740740742,121.85185185185185,136.66666666666666,127.03703703703704,661.4814814814815
3517901.0,1988917.1272727272,2024.0,35028095.0,35.0,2.0,1.0,1.0,3533391.4909090907,35.0,0.43636363636363634,0.4727272727272727,0.4727272727272727,0.43636363636363634,1420.5833333333333,1384.3461538461538,1396.2307692307693,1408.5833333333333,484.825,500.1423076923077,498.2692307692308,502.52500000000003,0.5818181818181818,1.2692307692307692,104.61538461538461,124.61538461538461,104.61538461538461,110.0,96.15384615384616,540.0
3518008.0,2743300.6666666665,2024.0,60017577.0,35.0,2.0,1.0,1.0,3515509.0,35.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1420.0,1385.5,1397.5,1408.0,411.5,499.6,487.5,498.65,0.0,1.0,150.0,170.0,120.0,150.0,130.0,720.0
3518107.0,2084800.4615384615,2024.0,35026402.0,35.0,2.0,1.0,1.0,3527108.0,35.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,1420.125,1384.0,1395.875,1408.125,463.4125,472.35,502.9875,449.79999999999995,0.6923076923076923,1.625,97.5,107.5,90.0,95.0,65.0,455.0
3518206.0,1839095.5628140704,2024.0,35619996.91959799,35.0,2.9447236180904524,1.0,1.0,3524569.663316583,35.07537688442211,0.7336683417085427,0.7788944723618091,0.7788944723618091,0.7336683417085427,1420.4383561643835,1384.5290322580645,1396.5225806451613,1408.4383561643835,510.79657534246576,518.3361290322581,533.96,560.4657534246576,0.18592964824120603,1.0838709677419356,126.70967741935483,149.5483870967742,118.58064516129032,133.5483870967742,115.35483870967742,643.741935483871
3518305.0,2273837.037267081,2024.0,37737749.242236026,35.0,2.1490683229813663,1.1801242236024845,1.0,3532328.198757764,35.0,0.7639751552795031,0.7701863354037267,0.7701863354037267,0.7639751552795031,1420.4634146341464,1384.4193548387098,1396.4435483870968,1408.4634146341464,485.8235772357724,504.46935483870965,523.1790322580645,495.8853658536585,0.2795031055900621,1.096774193548387,112.25806451612904,138.06451612903226,105.48387096774194,115.3225806451613,91.45161290322581,562.5806451612904
3518404.0,2090598.9096692111,2024.0,36355024.70992366,35.0,2.4427480916030535,1.0,1.0,3517427.7315521627,34.99745547073791,0.7824427480916031,0.7977099236641222,0.7977099236641222,0.7824427480916031,1420.4747967479675,1384.5661881977671,1396.5534290271132,1408.4747967479675,517.0478048780489,548.4787878787879,554.7299840510367,580.8170731707318,0.2544529262086514,1.0669856459330143,131.25996810207337,159.585326953748,130.7177033492823,142.3604465709729,128.4848484848485,692.408293460925
3518503.0,2667443.9318181816,2024.0,36151523.09090909,35.0,2.0,1.0,1.0,3522307.0,35.0,0.6363636363636364,0.6818181818181818,0.6818181818181818,0.6363636363636364,1420.5,1384.5,1396.6,1408.5,459.2642857142857,477.94666666666666,508.30333333333334,449.17857142857144,0.3409090909090909,1.0666666666666667,115.33333333333333,129.33333333333334,106.66666666666667,116.0,100.66666666666667,568.0
3518602.0,2248383.6112852665,2024.0,35780354.645768024,35.0,2.156739811912226,1.0,1.0,3522881.0626959247,34.98119122257053,0.5235109717868338,0.5736677115987461,0.5736677115987461,0.5235109717868338,1420.562874251497,1384.5027322404371,1396.4426229508197,1408.562874251497,467.6700598802395,474.2103825136612,506.4732240437159,496.5988023952096,0.5360501567398119,1.1311475409836065,111.03825136612022,135.08196721311475,104.80874316939891,117.92349726775956,87.3224043715847,556.1748633879781
3518701.0,2191483.8181818184,2024.0,35297553.624848485,35.0,2.303030303030303,1.0,1.0,3519809.066060606,35.00727272727273,0.7284848484848485,0.7630303030303031,0.7630303030303031,0.7284848484848485,1420.5291181364394,1384.51630867144,1396.5155131264917,1408.5291181364394,479.43178036605656,504.38392999204456,525.7857597454256,512.6837770382696,0.2993939393939394,1.1368337311058074,118.39299920445505,142.13206046141607,113.63564041368338,123.3890214797136,105.07557677008751,602.6252983293556
3518800.0,2075949.714111477,2024.0,35682577.18319307,35.0,2.460422002683254,1.0,1.0,3518506.9591413587,34.99365776314185,0.765337236248323,0.7977802170996463,0.7977802170996463,0.765337236248323,1420.5150837988826,1384.5145094426532,1396.508060801474,1408.5150837988826,492.8938707102953,517.3298940580378,536.3114386611393,530.6571747805268,0.322966215392121,1.0935052970981114,121.60908951328113,148.211269768156,118.72562567173345,128.12221710425302,108.21741133118378,624.8856133886075
3518859.0,1797959.25,2024.0,35024132.0,35.0,2.0,1.0,1.0,3542871.472222222,35.0,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,1419.952380952381,1384.875,1397.0416666666667,1407.952380952381,464.91428571428577,485.05833333333334,501.21250000000003,502.7714285714286,0.4444444444444444,1.0,113.33333333333333,134.16666666666666,103.33333333333333,120.0,100.83333333333333,571.6666666666666
3518909.0,565051.5416666666,2024.0,35030752.0,35.0,2.0,1.0,1.0,3504206.0,35.0,0.625,0.625,0.625,0.625,1420.4666666666667,1384.0666666666666,1395.8666666666666,1408.4666666666667,473.3066666666667,502.26,534.5466666666666,509.67333333333335,0.2916666666666667,1.0,132.0,162.66666666666666,124.0,138.66666666666666,118.66666666666667,676.0
3519006.0,2279221.388888889,2024.0,35034678.0,35.0,2.0,1.0,1.0,3555000.0,35.0,0.5,0.6111111111111112,0.6111111111111112,0.5,1420.6666666666667,1384.7272727272727,1396.3636363636363,1408.6666666666667,490.23333333333335,457.89090909090913,477.93636363636364,504.18888888888887,0.3888888888888889,1.6363636363636365,81.81818181818181,109.0909090909091,81.81818181818181,89.0909090909091,56.36363636363637,418.1818181818182
3519055.0,2156671.4285714286,2024.0,35084687.71428572,35.0,3.342857142857143,1.0,1.0,3520994.785714286,35.0,0.8571428571428571,0.9,0.9,0.8571428571428571,1420.5166666666667,1384.5573770491803,1396.5901639344263,1408.5166666666667,568.4516666666666,564.2950819672132,567.9049180327868,640.7066666666667,0.15714285714285714,1.0491803278688525,137.70491803278688,155.7377049180328,137.04918032786884,149.18032786885246,141.31147540983608,720.983606557377
3519071.0,2238578.360606061,2024.0,35790665.7430303,35.0,2.3545454545454545,1.0787878787878789,1.0,3519445.804242424,34.987272727272725,0.7333333333333333,0.7854545454545454,0.7854545454545454,0.7333333333333333,1420.5462809917356,1384.5007763975154,1396.4829192546583,1408.5462809917356,496.8489256198347,516.3048913043477,534.0063664596273,531.018347107438,0.29818181818181816,1.1187888198757765,120.9472049689441,145.48136645962734,117.77950310559007,126.77018633540372,109.61180124223603,620.5900621118012
3519105.0,2316496.257142857,2024.0,35025197.0,35.0,2.0,1.0,1.0,3506003.0,35.0,0.6,0.7142857142857143,0.7142857142857143,0.6,1420.3333333333333,1384.72,1396.88,1408.3333333333333,472.6714285714286,487.12,488.5,490.2285714285714,0.37142857142857144,1.44,113.6,127.2,100.0,116.8,84.8,542.4
3519204.0,2580140.641025641,2024.0,35034496.0,35.0,2.0,1.0,1.0,3554879.6923076925,35.0,0.41025641025641024,0.38461538461538464,0.38461538461538464,0.41025641025641024,1420.5625,1384.2666666666667,1396.2666666666667,1408.5625,441.63124999999997,485.4266666666666,508.3933333333333,481.525,0.3333333333333333,1.4666666666666666,100.0,122.66666666666667,86.66666666666667,100.0,86.66666666666667,496.0
3519253.0,3063408.827586207,2024.0,41912899.31034483,35.0,2.0,1.2758620689655173,1.0,3510456.4482758623,35.0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,1421.2,1385.1,1396.5,1409.2,472.55,481.73999999999995,518.8399999999999,513.24,0.7241379310344828,1.0,134.0,140.0,126.0,134.0,108.0,642.0
3519303.0,2139447.1559633026,2024.0,35532217.866972476,35.0,2.0,1.0,1.0,3517153.0963302753,34.972477064220186,0.7431192660550459,0.7798165137614679,0.7798165137614679,0.7431192660550459,1420.5740740740741,1384.6176470588234,1396.535294117647,1408.5740740740741,485.4740740740741,501.8376470588235,522.41,520.0475308641975,0.43577981651376146,1.111764705882353,118.70588235294117,141.41176470588235,115.52941176470588,125.52941176470588,114.3529411764706,615.5294117647059
3519402.0,1792637.9318181819,2024.0,35019608.77272727,35.0,2.772727272727273,1.0,1.0,3549805.0,35.0,0.6818181818181818,0.7045454545454546,0.7045454545454546,0.6818181818181818,1420.7333333333333,1384.4193548387098,1396.258064516129,1408.7333333333333,515.9733333333334,518.0483870967741,526.7064516129033,545.7133333333334,0.25,1.0,130.96774193548387,164.51612903225808,136.1290322580645,141.93548387096774,138.70967741935485,712.258064516129
3519501.0,2406736.0263157897,2024.0,35033947.0,35.0,2.0,1.0,1.0,3534708.0,35.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,1420.6,1384.55,1396.55,1408.6,435.87,465.39,474.71000000000004,451.66999999999996,0.5263157894736842,1.1,107.0,126.0,97.0,107.0,75.0,512.0
3519600.0,1769664.9925925925,2024.0,36286746.54814815,35.0,2.2962962962962963,1.0,1.0,3519705.288888889,35.0,0.6617283950617284,0.6814814814814815,0.6814814814814815,0.6617283950617284,1420.5111940298507,1384.4927536231885,1396.4746376811595,1408.5111940298507,504.3111940298507,530.5126811594203,539.143115942029,557.0055970149253,0.3432098765432099,1.0507246376811594,126.52173913043478,152.3913043478261,125.14492753623189,137.53623188405797,125.65217391304348,667.2463768115942
3519709.0,2545538.918032787,2024.0,36242890.663934425,35.0,2.4098360655737703,1.3299180327868851,1.0,3521541.8135245903,35.01639344262295,0.6864754098360656,0.7192622950819673,0.7192622950819673,0.6864754098360656,1420.4714714714714,1384.5128205128206,1396.5527065527065,1408.4714714714714,497.5624624624624,513.7008547008547,526.6948717948718,538.9618618618618,0.4057377049180328,1.0911680911680912,119.60113960113961,141.65242165242165,116.06837606837607,123.58974358974359,104.33048433048432,605.2421652421652
3519808.0,2675800.6923076925,2024.0,35027819.0,35.0,2.0,1.0,1.0,3549805.0,35.0,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,1420.483870967742,1384.2903225806451,1396.5806451612902,1408.483870967742,472.9935483870967,479.0,501.90967741935486,463.93870967741935,0.1794871794871795,1.3870967741935485,103.2258064516129,119.35483870967742,95.48387096774194,103.2258064516129,81.29032258064517,502.5806451612903
3519907.0,1638772.6825396826,2024.0,35032529.0,35.0,2.0,1.0,1.0,3541547.301587302,35.0,0.9047619047619048,0.9206349206349206,0.9206349206349206,0.9047619047619048,1420.6140350877192,1384.5172413793102,1396.5172413793102,1408.6140350877192,469.021052631579,469.4086206896552,490.7793103448276,495.66140350877197,0.3492063492063492,1.1724137931034482,114.48275862068965,134.48275862068965,108.62068965517241,117.93103448275862,100.34482758620689,575.8620689655172
3520004.0,2326634.4166666665,2024.0,36117121.520833336,35.0,2.0208333333333335,1.0,1.0,3505718.625,35.0,0.625,0.6875,0.6875,0.625,1420.5,1384.6666666666667,1396.5454545454545,1408.5,454.38,460.42727272727274,505.10909090909087,480.4633333333333,0.3333333333333333,1.1515151515151516,108.48484848484848,129.6969696969697,94.54545454545455,109.6969696969697,70.9090909090909,513.3333333333334
3520103.0,2101785.672,2024.0,35077035.688,35.0,2.3,1.492,1.0,3360374.272,33.156,0.564,0.592,0.592,0.564,1420.4604316546763,1384.4246575342465,1396.5,1408.4604316546763,486.17697841726624,492.14589041095894,512.763698630137,507.3453237410072,0.46,1.1917808219178083,118.63013698630137,143.97260273972603,113.01369863013699,127.3972602739726,107.12328767123287,610.1369863013699
3520202.0,1869100.9347826086,2024.0,35013959.0,35.0,2.0,1.0,1.0,3529271.347826087,35.0,0.8478260869565217,0.8260869565217391,0.8260869565217391,0.8478260869565217,1420.2051282051282,1384.5263157894738,1396.7368421052631,1408.2051282051282,486.67435897435894,505.9526315789474,514.021052631579,510.9333333333334,0.2608695652173913,1.2894736842105263,107.36842105263158,138.94736842105263,111.05263157894737,121.57894736842105,88.94736842105263,567.8947368421053
3520301.0,1498400.8917910447,2024.0,36050559.12686567,35.0,2.253731343283582,1.0746268656716418,1.0,3520603.697761194,35.0,0.7350746268656716,0.7761194029850746,0.7761194029850746,0.7350746268656716,1420.3502538071066,1384.4711538461538,1396.4471153846155,1408.3654822335025,473.91421319796956,481.3427884615385,504.22115384615387,508.7548223350254,0.3805970149253731,1.2740384615384615,109.51923076923077,128.75,99.8076923076923,111.82692307692308,82.59615384615384,532.5
